AFP,Input,Output,Enquiry,File,Interface,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,N_effort,Effort
356,187,0,96,62,11,10.4775,9.953625,10.894563157772405,10.304066263459363,4042.113084511727,3730
18,0,0,0,1,17,70.7778,67.23890999999999,67.14579203574405,67.31563103240741,1307.110376045203,1274
1392,446,493,174,279,0,6.801,6.46095,6.471261349083138,6.1723255103379735,9169.984042373446,9467
568,186,382,0,0,0,7.6303,7.248785,8.316294410856718,7.582938011221081,4484.511209434046,4334
224,0,177,22,0,25,12.4598,11.83681,13.209311087680534,11.70821534547231,3059.465109113743,2791
324,0,9,150,136,29,12.6574,12.02453,13.045389188169429,12.17606371536315,4273.369918278213,4101
1191,719,0,151,143,178,6.979,6.63005,7.514288732032924,6.448745997555085,8527.982741421467,8312
841,327,63,0,291,160,5.4578,5.18491,5.176427311484706,5.300291460800168,4980.544742592152,4590
1325,532,77,182,384,150,6.5283,6.201885,7.065080805254212,5.700235374604837,9256.60779143896,8650
365,0,316,0,5,44,9.4137,8.943015,9.452528748638068,8.109576636936858,3508.860596532056,3436
616,381,0,0,207,28,5.4334,5.16173,5.522558821452753,5.093488989908831,3507.3138164823167,3347
367,220,0,147,0,0,12.3706,11.75207,11.419320612321195,10.774728644647862,4943.448807835664,4540
346,239,0,0,25,82,8.1879,7.778505,8.522730301508938,7.340420207245145,2930.915015124194,2833
154,0,109,0,45,0,12.3052,11.689939999999998,12.922407191537864,10.700967795505775,1890.3407590610448,1895
1793,1290,0,166,243,94,5.918,5.6221,5.728847024719099,5.561548480190012,10726.175748951928,10611
222,12,0,59,27,124,14.045,13.34275,15.103772360152306,12.18318533998468,3219.603558629009,3118
872,219,98,188,236,131,8.1858,7.77651,7.496560160580778,8.5333660038724,7267.592412915423,7138
131,6,120,5,0,0,15.2824,14.51828,16.291145100062433,13.28998330903566,2185.6845999499715,2002
1902,1398,116,179,209,0,5.9322,5.63559,6.118393927809501,5.459811346210556,11964.634977947348,11283
1170,565,0,219,386,0,6.7017,6.366615,7.25882951324564,6.767042143349173,7937.937480980264,7841
1358,888,409,0,0,61,5.9109,5.615354999999999,6.220629099528499,5.593940362261359,8270.229622751594,8027
519,215,0,119,0,185,10.4046,9.88437,11.311089901253489,10.288640744701825,5566.320041229638,5400
672,25,141,132,374,0,7.2783,6.914384999999999,7.465749309979641,7.596222029649496,5225.607347947655,4891
78,0,0,74,4,0,30.4615,28.938425,28.354109101905227,26.72474445083691,2600.2060463595794,2376
458,0,247,73,68,70,9.8231,9.331945,9.205356960722415,10.093870131508307,4455.037246723919,4499
295,0,40,138,113,4,13.1458,12.48851,13.546607696099798,13.057078182136244,4097.284188531747,3878
418,144,116,158,0,0,12.2177,11.606815,12.87626641234672,11.081771684856388,5196.612936269463,5107
1256,960,296,0,0,0,5.7317,5.445115,5.328799417580591,5.707357234501792,7395.682613476803,7199
546,123,25,104,200,94,8.3388,7.921860000000001,8.314889500820302,8.22932324047171,4560.122112959084,4553
498,0,344,28,71,55,8.5422,8.115089999999999,9.080377640593646,7.684954764786804,4386.271085551825,4254
249,0,122,107,20,0,14.8675,14.124125,15.510242325394234,13.610187811512937,3760.5031669375,3702
856,277,235,100,86,158,7.8902,7.49569,7.131716631072719,7.63863407351391,6689.774967577832,6754
1025,503,0,180,323,19,6.7961,6.456295,7.285557631114941,6.689993863628007,6849.101871227556,6966
612,90,296,91,0,135,9.5784,9.09948,10.408240242414667,8.685468013693812,6243.5598673839,5862
294,0,0,131,0,163,15.2891,14.524645,16.09192334599008,14.45399475747583,4271.386294083475,4495
1008,182,140,234,452,0,7.3194,6.95343,7.033307858145448,6.701727312460626,7174.854269506797,7378
972,766,30,0,48,128,5.8673,5.573935,6.1481992748899215,5.922857785270208,5907.099726275052,5703
988,845,0,0,143,0,5.1427,4.885565,5.537889822640779,5.098255550506787,5167.77750474206,5081
728,0,213,207,308,0,8.739,8.30205,8.092104324548732,8.193053893249076,6648.791735516744,6362
1304,588,416,0,300,0,5.1963,4.936484999999999,4.896173403119724,4.963778235055488,6677.455278327116,6776
1591,1041,73,192,285,0,6.1483,5.840884999999999,5.581023317566321,5.258663509863829,9438.584633184351,9782
543,431,36,57,19,0,7.7974,7.407529999999999,8.079476350721537,7.106981015364804,4568.775681460172,4234
311,0,106,163,0,42,15.4341,14.662395,14.52280530742835,16.07610752170262,5223.910774892169,4800
635,0,103,0,373,159,5.548,5.2706,5.5965285459199325,5.119188365138826,3383.706566592101,3523
825,65,590,111,59,0,8.503,8.07785,8.18149068363424,8.27500323925935,6906.596213491733,7015
1270,536,519,0,215,0,5.5543,5.276584999999999,5.23253411233943,5.563008248848268,6944.26491196116,7054
776,523,0,109,142,2,7.0593,6.706335,7.124903877354825,6.653182749637226,5893.545358549303,5478
593,450,143,0,0,0,6.7656,6.42732,6.7582283696828895,6.077454722208609,4167.420374921059,4012
1795,744,417,168,394,72,6.0763,5.772485,5.482566539694718,5.567700821379681,11201.65485056906,10907
15,0,0,5,0,10,86.9333,82.586635,93.20183072610814,75.57495331733523,1374.5068482124873,1304
599,0,122,198,229,50,9.8331,9.341445,8.950128213133459,8.568732530139712,6183.561174646207,5890
1269,851,163,0,255,0,4.9582,4.71029,4.724997980399255,5.138634313744363,6178.164482960538,6292
278,0,0,124,123,31,12.9892,12.33974,13.136346600383805,12.726581499279888,3734.495943734711,3611
710,0,309,163,176,62,9.1225,8.666375,8.920472021258744,9.026359205392096,6899.805023789807,6477
1038,1038,0,0,0,0,5.4971,5.222244999999999,5.993603196579185,4.884267875086764,5886.645355829005,5706
634,0,361,273,0,0,12.4448,11.82256,11.93281088992337,12.25828141605424,8122.117176744113,7890
1498,796,303,112,287,0,5.8852,5.59094,5.964730975183156,5.959931072835702,9116.589740372534,8816
372,0,86,0,146,140,7.8683,7.474885,8.258803685287086,6.813464693151287,3108.2099806474976,2927
781,605,119,57,0,0,7.0205,6.669475,7.1940111421154,7.183664448168577,5464.600205542705,5483
320,0,171,7,65,77,9.3281,8.861695,8.595562277682733,9.644919630868916,3076.042836302456,2985
857,299,0,40,335,183,5.8016,5.511519999999999,6.152837771414781,5.337389551525043,5433.876727245557,4972
52,16,0,36,0,0,34.8654,33.12213,34.42541805642755,36.03155896641498,1831.6513504341435,1813
509,130,301,67,0,11,9.3733,8.904635,8.562446736322629,8.404823146845807,4668.416000254715,4771
741,560,0,0,36,145,6.3671,6.048744999999999,6.1169033913737385,6.526862582442999,4855.7985202724585,4718
467,0,274,151,42,0,11.5717,10.993115,10.968948709629275,11.568987148002607,5868.471680185133,5404
892,342,380,84,0,86,7.8666,7.473269999999999,7.687471537715883,6.903583398076394,7456.785015481038,7017
872,283,151,181,257,0,7.6972,7.312339999999999,7.300574843594418,7.90136829935564,7343.115753572487,6712
153,0,0,0,153,0,9.0654,8.61213,9.05674448424802,8.559337707373963,1429.9404810730357,1387
484,209,220,0,55,0,7.2645,6.901275,7.620115442168323,6.570258462908033,3371.5217075703385,3516
305,232,0,0,0,73,8.8459,8.403605,9.560904669212494,8.526148284988688,2854.501236343046,2698
475,0,183,242,50,0,13.3747,12.705965,14.187815242059068,11.46024774541204,6645.806974579494,6353
156,0,0,68,0,88,18.6538,17.72111,17.535940898494182,16.17215702062042,2811.230109867068,2910
606,0,423,81,0,102,9.6518,9.16921,9.792065689653905,9.653412041115182,6336.169650739261,5849
1053,679,0,0,264,110,5.0712,4.81764,5.1928432809802985,4.963842689941749,5633.771937698912,5340
934,175,359,118,223,59,7.3501,6.982595,7.402027766521826,7.624069104736328,6772.891854986958,6865
444,105,173,20,59,87,8.4167,7.995865,8.047253365890153,8.415237805912398,3694.78974131696,3737
676,0,342,0,208,126,6.6686,6.33517,7.047054875649981,6.481049155768317,4554.606757899916,4508
1509,1024,180,219,0,86,7.2883,6.923884999999999,6.779374878407232,7.1611262733612655,10843.61898609439,10998
761,556,0,93,0,112,7.8029,7.412755,8.359157737027019,8.139826407890185,6002.485673339713,5938
290,82,0,102,0,106,13.6621,12.978995,13.029388726869378,13.87023744301882,3878.937896439723,3962
724,371,98,0,191,64,5.7279,5.441504999999999,6.239792536214171,5.619273885827616,4008.484325356062,4147
240,0,0,74,166,0,10.95,10.402499999999998,11.299726859648525,11.328912087031195,2758.61899708869,2628
1067,511,277,148,0,131,7.9691,7.570645,8.359512810865303,7.509762138029321,8325.011887026452,8503
796,373,334,0,85,4,6.3053,5.990035,6.594844400260747,5.609641924324661,5459.218754335771,5019
1073,260,534,15,264,0,5.8332,5.54154,6.336694000845224,5.392553438574558,6115.043356820146,6259
1175,538,154,58,276,149,5.9013,5.606235,5.646640481813367,5.720250764302871,6889.553858542312,6934
764,479,0,0,244,41,5.1427,4.885565,5.528570393508825,4.708837514354932,3888.773876488406,3929
954,594,114,9,237,0,5.2201,4.9590950000000005,5.281007660013919,4.908306578512902,5367.979251104218,4980
1346,739,316,245,0,46,7.9703,7.571784999999999,8.146303959968112,8.295355629681302,11334.962547472383,10728
371,119,87,0,154,11,6.8194,6.47843,6.365657601394912,6.094111141628382,2503.640656831646,2530
807,614,2,191,0,0,8.684,8.249799999999999,9.174960524722172,7.817720981093614,6698.31846150195,7008
111,0,0,0,0,111,17.6216,16.74052,16.036464573206693,17.067197868528325,1973.6776305191609,1956
950,161,0,123,666,0,5.1779,4.919005,5.340959893401425,5.195738412595722,4732.534192066518,4919
901,686,49,114,44,8,7.1831,6.823944999999999,6.80404950909538,7.502593333255424,6590.38332999913,6472
376,262,39,0,0,75,8.2074,7.797029999999999,8.098327477408162,7.610800316046718,3393.868141795832,3086
294,169,0,125,0,0,13.4456,12.77332,12.91590815651118,11.989478657289904,4011.9687556836784,3953
1222,618,161,88,198,157,6.3511,6.033544999999999,6.428472110354543,6.33755348170966,8281.618400276086,7761
384,13,163,155,0,53,13.4349,12.763155,13.023333773955938,13.343589912720782,5575.739810316238,5159
905,525,320,60,0,0,7.1028,6.74766,7.477592106887707,6.871391078232935,6712.328585027103,6428
242,167,0,0,0,75,10.0331,9.531444999999998,10.668587981834111,10.09862715008351,2665.9689690520586,2428
928,0,324,203,401,0,7.6821,7.297995,7.994253740069176,7.758245180709098,7131.022429327588,7129
818,272,147,108,143,148,7.7433,7.356134999999999,6.980268722574945,6.882404166654766,6023.005483965551,6334
217,0,130,10,55,22,10.9032,10.35804,11.87005698056694,11.350135922355465,2564.918646326785,2366
2250,1237,682,0,331,0,5.0324,4.78078,4.73808412860658,4.7917701998344855,11935.654494607898,11323
265,0,265,0,0,0,10.5358,10.00901,10.51323182691218,9.073689116702988,2917.469617931085,2792
326,0,0,29,297,0,6.408,6.0876,6.04985808761833,6.148504720828765,1989.221841463554,2089
254,0,206,44,0,4,12.5236,11.89742,12.641323482143314,12.773087490173555,3466.9410148189427,3181
460,460,0,0,0,0,6.8891,6.544645,6.241018936893263,6.57380579209575,3445.0513807290754,3169
1155,957,0,126,0,72,6.8848,6.54056,6.700154347366766,5.946162142619846,7582.282710267558,7952
986,399,122,297,168,0,8.9422,8.49509,8.80391329606313,8.175848098176498,8837.299968391708,8817
59,41,0,0,6,12,24.1695,22.961025,21.846568386578387,21.082688956842183,1437.0180017118948,1426
1051,537,0,150,265,99,6.7669,6.428554999999999,7.125115831901861,5.818362197403811,7653.580884831391,7112
1142,519,137,7,356,123,5.113,4.85735,5.375572762150269,5.255591998450494,6359.002085906704,5839
533,0,13,164,148,208,10.6492,10.11674,9.62947789291156,10.879238638336252,5790.705273924664,5676
898,0,676,0,217,5,6.363,6.04485,6.909066116004862,6.584502337296263,5863.392341080219,5714
1033,518,108,121,240,46,6.5789,6.249955,6.462816323303193,6.854046485697905,6679.6993723393925,6796
1177,651,324,202,0,0,7.9422,7.545089999999999,7.655820666330656,6.817712533109229,9315.847138336823,9348
1423,1352,49,0,0,22,5.305,5.03975,4.862529981348879,4.911946650844508,8097.963656522444,7549
901,515,132,0,254,0,5.131,4.87445,4.896946068809292,4.535176680759,4787.362021766128,4623
845,359,341,145,0,0,8.5574,8.129529999999999,9.202809932494093,7.800970079077356,7257.755301870368,7231
678,0,510,154,0,14,10.2552,9.74244,9.890958875170856,10.112155471087403,7006.6405972598695,6953
430,0,110,130,157,33,10.3698,9.85131,9.356183564493042,9.396416370159011,4787.863073845513,4459
2308,2020,265,0,23,0,5.068,4.8146,5.101453332539397,4.936035416907367,12549.730889693245,11697
368,0,368,0,0,0,9.3234,8.85723,9.93263920222347,8.912294177891877,3675.169672483892,3431
1104,737,44,145,178,0,6.6359,6.304105,6.3965525832922445,6.772832977165518,7022.291680945627,7326
550,0,303,119,126,2,9.4564,8.98358,10.06411732709387,8.092859130724722,5629.245448535492,5201
940,464,25,26,277,148,5.6128,5.33216,5.828330235842292,5.203828657378087,5115.189971700322,5276
903,608,0,161,134,0,7.3998,7.02981,7.0635941047247455,6.655542435641545,6358.343315018506,6682
1243,967,108,164,4,0,7.0603,6.707285,6.404912028581492,7.03984204750368,9147.148060854455,8776
1274,672,0,173,383,46,6.1868,5.877459999999999,5.824734919653176,6.274619665748629,8249.654602736427,7882
527,102,26,39,160,200,7.7856,7.396319999999999,7.639558399271307,7.615056984124707,4282.3430070809245,4103
486,48,272,42,0,124,9.5473,9.069935,8.867102244593239,9.345797037482454,4776.285237003065,4640
1240,531,108,239,362,0,6.979,6.63005,7.432609912187268,6.142803925054825,8682.00000958423,8654
781,454,70,33,224,0,5.7222,5.43609,5.4076560919268655,5.552361599505106,4701.518026374219,4469
979,39,177,249,337,177,8.5128,8.08716,8.35860314593494,7.569817404001877,7969.167801658851,8334
1534,592,350,343,249,0,7.7979,7.408005,7.235581229489637,7.054593548286362,12222.606699264748,11962
374,0,132,164,0,78,14.008,13.3076,14.459663930010556,13.538070620648435,5202.439020911581,5239
745,50,247,59,217,172,7.3289,6.962454999999999,6.809922698722903,6.391578122239171,5847.831174541114,5460
328,0,328,0,0,0,9.7043,9.219085,10.54556471274133,9.54274246933128,3388.950579236658,3183
791,315,27,78,371,0,5.7674,5.47903,5.730342351270033,5.815899745682648,4538.958084904902,4562
483,127,356,0,0,0,8.1035,7.698325,8.827978057660157,7.522598428722794,4276.446841293229,3914
442,0,314,58,54,16,9.6222,9.141089999999998,9.488343964313966,9.627345782154975,4498.095180267514,4253
526,92,30,83,321,0,6.8574,6.51453,7.403413171291582,7.044602346670568,3503.8157732266013,3607
200,147,0,0,53,0,9.385,8.91575,9.830635721040016,9.180119929562233,1941.887482559309,1877
741,0,156,227,298,60,9.1215,8.665424999999999,8.779981092448851,8.035519148191076,7405.1244926786785,6759
733,0,544,0,0,189,8.0437,7.641514999999999,8.254331815294577,8.395610944270537,6013.926814077043,5896
257,0,0,86,115,56,12.2685,11.655074999999998,12.34393589096492,12.496455988096422,3045.200941923941,3153
926,480,347,99,0,0,7.6037,7.223515,7.0259354056081085,7.081227792498992,7001.280764869791,7041
486,325,0,26,135,0,6.6152,6.284439999999999,5.999442393904987,6.17202141319159,3486.297797811451,3215
356,295,0,0,0,61,8.1124,7.706779999999998,8.363607420199209,7.177205334407099,2897.6458193069525,2888
499,280,111,108,0,0,9.7154,9.22963,9.915189952352495,8.9386946996711,4902.521497221779,4848
872,213,95,298,266,0,9.1755,8.716724999999999,8.826240060801197,8.943896568225334,7662.820722007366,8001
629,0,127,113,326,63,7.5739,7.195205,7.31456190072442,7.6500473924493235,5225.3947184802255,4764
490,0,124,226,0,140,13.598,12.9181,14.77553949701149,13.866463272868693,6653.82460545281,6663
889,576,241,72,0,0,7.1541,6.796395,7.483849967167471,7.328793746554475,6502.340232812048,6360
533,306,92,44,0,91,8.349,7.93155,8.986206251208703,7.560952605914227,4480.991963448896,4450
530,133,118,0,279,0,5.4679,5.194505,5.81381136437385,4.726124792113291,2761.478918588059,2898
1045,482,344,36,94,89,6.4928,6.168159999999999,6.2308368916121575,6.173855222688528,7054.382493420167,6785
212,0,179,0,0,33,11.7877,11.198315,12.42164650889519,11.956859158174192,2655.990558800619,2499
1335,1066,40,186,10,33,7.0419,6.689805,7.391366995331232,6.664040242781627,9150.72689790017,9401
572,437,0,135,0,0,9.2552,8.79244,9.819768063211209,8.974729235009464,5122.208609451106,5294
175,130,0,41,0,4,13.8571,13.164245,13.42526179440092,12.126993800622929,2571.850605705297,2425
274,0,0,86,13,175,14.0876,13.38322,13.487527180339296,14.279691087374689,4238.5464217157005,3860
496,0,298,0,198,0,6.6613,6.328234999999999,6.666692789620129,5.7988161600895305,3278.102620931392,3304
462,0,195,117,143,7,9.8723,9.378685,9.677747970755766,9.68606550692044,4592.189630960778,4561
907,359,423,0,114,11,6.1797,5.870715,5.968306560560805,5.559125482267328,5629.933622700913,5605
192,134,0,58,0,0,14.0312,13.32964,15.350288818993327,12.114252849370162,2577.2738658344024,2694
590,0,582,0,8,0,8.0847,7.680464999999999,8.476939958109412,8.28613373443557,5178.059162538461,4770
811,214,259,199,139,0,8.8693,8.425835000000001,8.132528464791676,8.8813359496415,7527.009960197454,7193
1262,936,209,0,49,68,5.6458,5.36351,5.217315001765603,5.0381010322112205,7037.721319011453,7125
546,0,0,159,387,0,8.0092,7.608739999999999,7.841131959115684,8.075188646628972,4479.458270174004,4373
863,266,272,124,69,132,8.2445,7.832275,8.10908781697357,8.434056677747652,6953.059059945239,7115
618,603,0,2,0,13,6.3495,6.032025,6.835892045023478,6.589393863375142,4162.678568686865,3924
1018,816,163,0,39,0,5.7004,5.41538,6.118539214576487,5.895442130608008,6378.074935846138,5803
355,175,59,74,0,47,10.831,10.28945,10.253916544414766,9.675941591829991,4066.942538168952,3845
551,0,189,112,171,79,9.0889,8.634455,8.586347132934627,8.813425730657961,5300.199249096254,5008
766,9,392,0,365,0,5.4648,5.19156,5.873749391905753,5.179397317314221,4016.388617837749,4186
1488,209,564,285,292,138,7.877,7.483149999999999,8.41102161819679,7.632382831844478,12210.686752886038,11721
1089,236,335,334,183,1,9.2406,8.77857,8.908643373933904,9.084526193777846,10315.717787189633,10063
751,511,0,112,0,128,8.2157,7.804914999999999,7.917314527081857,7.080839698267365,6083.697197987629,6170
360,0,0,79,281,0,8.025,7.62375,7.936071169264991,7.159416062094442,3070.241108694179,2889
563,0,184,83,244,52,7.8437,7.451515,7.904855766510671,6.773196089385547,4416.816444461937,4416
539,0,0,255,284,0,10.7532,10.21554,9.69783139643579,9.74637789783055,5585.187558617774,5796
815,0,355,242,218,0,9.4233,8.952134999999998,10.050250196556767,8.373313130189368,8395.963748832126,7680
78,0,0,0,0,78,22.0,20.9,20.971853885415527,19.085931526214672,1833.032893083972,1716
631,0,219,80,280,52,7.3518,6.984209999999999,6.715608448948066,6.792774011645412,4528.667723094134,4639
678,437,147,94,0,0,8.1563,7.748485,8.387142615103839,8.165507008156673,5339.719157051826,5530
471,86,59,0,250,76,6.0149,5.714155,5.720310433596429,6.032679315063438,3020.341358308844,2833
639,0,0,350,201,88,12.3224,11.70628,12.999499843561942,11.216771958175856,7943.4104272405875,7874
608,551,10,47,0,0,7.2467,6.884364999999999,7.002114328467425,7.186692110419132,4334.833960505876,4406
669,0,203,171,211,84,9.2167,8.755864999999998,8.582123467081576,8.74169462482084,6450.253927565813,6166
1211,480,332,150,178,71,7.0859,6.731604999999999,6.726166530951636,7.377531729255841,8325.53313162062,8581
771,0,86,143,433,109,7.1401,6.783095,7.191863182514043,6.616261777898347,5962.9820695293065,5505
1153,292,224,154,415,68,6.5039,6.178705,6.139579210913165,6.439963084831605,8047.9838857859,7499
1056,0,287,213,440,116,7.5455,7.168225,7.404573937120363,6.6655767372559405,8164.127572651782,7968
521,0,471,1,0,49,8.5259,8.099605,8.96119334437691,7.9157223732771795,4486.284104852482,4442
261,0,74,48,0,139,13.0651,12.411845,13.43197135200914,11.568501691282972,3659.34903052352,3410
1034,0,449,213,280,92,8.2689,7.855455,8.548277834554344,8.292613273936478,8855.856287430806,8550
374,0,165,3,83,123,8.6765,8.242675,7.901184549132081,8.788230889916836,3477.956456588347,3245
84,0,0,13,71,0,17.5476,16.670219999999997,16.483443219114765,15.051282876441949,1594.1344430475551,1474
810,435,143,182,50,0,8.6728,8.23916,8.05655112992912,8.864409331243793,6737.875897734334,7025
1247,844,0,188,215,0,6.6472,6.314839999999999,7.158719409306292,5.933801745266199,8350.213970153629,8289
396,129,0,92,175,0,8.851,8.40845,9.37727403988436,8.890823101758444,3840.15193048221,3505
239,133,0,75,0,31,13.3724,12.70378,12.47198764139811,11.865564065267574,3314.851240485708,3196
364,37,0,9,277,41,6.011,5.71045,5.601808181048228,6.013919550414852,2127.7778408458,2188
222,0,0,42,180,0,9.5541,9.076395,9.467279239711656,9.868999208779677,2093.304621344781,2121
1022,257,196,328,87,154,9.9384,9.44148,9.396570239659866,10.281578193421714,10120.307662566149,10157
304,0,0,0,220,84,6.9112,6.56564,7.083003506662306,6.322247128268796,2163.982515477117,2101
203,0,67,0,0,136,12.5764,11.94758,13.071694293084922,11.571405094746876,2700.494174517783,2553
1366,513,192,107,440,114,5.7599,5.471905,5.987149646053902,5.229193231035118,8168.16491602208,7868
164,8,0,0,156,0,8.7012,8.26614,8.577168558461361,7.530152301812138,1376.376676359041,1427
578,45,313,220,0,0,11.9654,11.36713,12.421274512628251,10.56153226332654,6852.195865966201,6916
1118,986,122,0,0,10,5.6413,5.359235,5.728585216834675,5.435663135652759,6311.897274213629,6307
2030,1078,152,179,509,112,5.6064,5.326079999999999,5.481204488514551,5.700533945721548,11229.06184856458,11381
897,681,182,0,0,34,6.1483,5.840884999999999,6.685547112767872,5.395336679038809,5867.959272820764,5515
1126,674,0,210,233,9,7.1039,6.748705,6.784450068565084,6.707625855906126,8737.079279683565,7999
705,0,216,316,149,24,11.4979,10.923005,11.723688062813052,10.00141400509922,7929.599479650696,8106
1174,753,0,100,321,0,5.6244,5.343179999999999,6.0720765125112,4.833812133346754,6928.102257377072,6603
818,383,0,327,0,108,11.0134,10.46273,10.073313155932274,9.6844447201764,9467.94902844877,9009
84,0,22,54,8,0,26.0595,24.756525,28.3714501606542,26.10691715769257,2343.759993605727,2189
1748,508,449,253,425,113,6.7603,6.422285,6.5312955363853655,6.264595699517256,11290.891107251542,11817
768,0,618,79,71,0,8.3255,7.909224999999999,8.941409174144695,7.388104664373013,6851.774749900967,6394
1036,578,260,83,115,0,6.6081,6.277695,6.513669165697258,6.892048932291016,6735.703866583829,6846
1395,975,0,0,282,138,4.9254,4.67913,5.334887044385384,5.139245202989173,7244.822501205938,6871
769,367,68,219,115,0,9.0676,8.61422,8.870419445921797,8.46405313561998,7618.239686326979,6973
827,190,507,0,130,0,6.4438,6.12161,7.025224956813265,6.65244612555789,5073.553748103651,5329
888,462,88,54,115,169,6.7804,6.44138,6.424284913809824,6.890991312309417,6192.476162920904,6021
992,516,26,118,332,0,6.0867,5.782365,5.734761060524921,5.835503654678783,6302.617293042822,6038
1048,680,0,67,178,123,6.1164,5.810579999999999,6.254661886067666,6.337740848618921,6343.987560195816,6410
591,0,136,14,380,61,5.511,5.23545,5.613734102127308,4.90064697764244,3233.0963248034773,3257
608,0,155,180,139,134,10.3109,9.795355,10.81363241007746,9.146163767266424,6772.968258773313,6269
602,0,299,76,188,39,8.0266,7.625269999999999,7.781118211538191,7.340864998087466,4700.891007596962,4832
216,0,0,46,0,170,14.5509,13.823355,15.381125109581108,13.813498012751216,3208.3028797916177,3143
688,406,277,5,0,0,6.8779,6.534005,6.526396018574382,6.89298023954737,4787.456208497116,4732
2185,854,599,216,476,40,6.0435,5.741325,5.896864863618696,5.368093758862707,13378.40900593692,13205
859,480,69,133,177,0,7.163,6.80485,6.457723559189611,6.539987509979252,6455.558934244881,6153
1364,611,43,250,338,122,7.0623,6.709184999999999,6.641738835204108,7.238268982824962,9209.01369479148,9633
841,491,52,142,0,156,8.4459,8.023605,8.529576332831454,8.12796030749557,7205.349216666339,7103
1630,1367,23,0,100,140,5.1939,4.934205,4.766157314140423,5.029810515701049,8863.95484970587,8466
766,486,0,42,127,111,6.5013,6.176234999999999,6.962576905513166,6.588083448503674,5054.920328301794,4980
134,0,0,0,0,134,15.8433,15.051135,15.710087417138311,15.704650226366788,2285.6390227152942,2123
840,0,257,350,76,157,11.6357,11.053915,11.42240871571877,11.65881354001031,10089.260376448385,9774
230,2,0,158,44,26,17.4826,16.60847,18.01762046086301,16.603414143546374,3836.060298784825,4021
594,30,149,167,248,0,8.9966,8.54677,8.335138840650728,8.992693171040656,5504.742828421688,5344
492,0,280,92,117,3,9.3618,8.89371,8.714020033470876,9.110789028784753,4436.97342797887,4606
514,0,263,0,251,0,6.1673,5.858935,5.58250728741956,6.411921220556883,3233.4693133492565,3170
1192,763,37,187,205,0,6.8213,6.480235,6.69852332638711,5.837389155474897,8661.78061909494,8131
1280,569,150,121,364,76,6.0086,5.70817,6.17241600155388,5.9585818579720575,7793.057514735639,7691
1063,794,69,200,0,0,7.8664,7.473079999999999,7.318853365878613,7.438718980015932,8732.212816836458,8362
196,0,0,0,196,0,7.4184,7.04748,7.696874745615519,7.3281223518191325,1426.0377060648225,1454
1514,1014,297,17,65,121,5.7483,5.460885,5.554277346088638,5.939644107704781,9062.122088648695,8703
445,252,45,66,82,0,8.4292,8.00774,7.793043849767641,8.266355847815513,3645.1734707049313,3751
1821,1252,336,0,233,0,4.9923,4.742685,5.1749462323854205,4.68759132178602,9826.137541556833,9091
274,66,0,0,30,178,10.1423,9.635185,10.226375696696536,10.282245911257302,2903.0264317740566,2779
905,570,257,46,0,32,6.8917,6.547115,7.210486562083402,6.879198269898767,6095.467541194168,6237
934,750,73,0,111,0,5.4251,5.153845,5.208540192748332,5.03880058462837,5491.17018001548,5067
846,0,607,134,0,105,9.3215,8.855425,9.008017363024,9.15802616835558,8221.697173344628,7886
624,156,0,145,223,100,8.492,8.067400000000001,8.042127801343266,8.477585624103494,5332.827993367169,5299
1245,696,188,99,154,108,6.4474,6.12503,6.009421993102435,6.551799719742454,7853.128137145893,8027
356,36,66,14,214,26,6.9354,6.588629999999999,7.050691342549868,6.301633842980114,2423.9685656103743,2469
960,577,247,0,105,31,5.8354,5.543629999999999,5.364508494445034,5.315380711274165,5715.126460247306,5602
324,114,0,120,0,90,13.2191,12.558144999999998,12.652767949631778,12.04335935111324,4697.402731874477,4283
1009,344,325,34,197,109,6.2765,5.962675,5.895255515116839,5.9042241031804,6087.244936985671,6333
857,354,373,0,130,0,6.0887,5.784265,6.34712244145621,5.826430225178572,5072.556533485928,5218
502,293,0,71,92,46,8.1355,7.728725,8.129837291908958,8.217885842991606,4069.43291301736,4084
733,0,359,190,0,184,10.704,10.1688,9.90116381816864,9.424023134571945,8204.896145304128,7846
300,280,0,0,0,20,8.4133,7.992634999999999,8.219561477324026,7.932977415358968,2603.028666395869,2524
357,230,74,53,0,0,9.7815,9.292425,9.93997028828062,8.733657813158233,3685.200766182176,3492
1016,0,321,93,602,0,5.5197,5.243715,5.663439936114551,5.306941199084137,5912.832541566761,5608
1031,115,613,152,0,151,8.7866,8.34727,8.960930355379,7.702975979309321,9860.4866117858,9059
769,0,450,59,256,4,6.9428,6.59566,6.402611035560753,6.714468421243999,5082.244872347072,5339
909,321,220,237,126,5,8.8713,8.427735,9.217814132633936,9.018731301516697,7748.435003973826,8064
1046,625,358,26,0,37,6.5115,6.185924999999999,6.417414819367734,5.744309196850991,7095.595908327723,6811
1351,1058,29,264,0,0,7.6447,7.262465,7.247492695726775,7.756238805585334,10865.646072274718,10328
999,88,185,31,521,174,5.2723,5.008685,5.624841662456462,4.927393660507522,5549.08113291351,5267
721,545,0,129,10,37,8.258,7.845099999999999,8.779790241187861,7.763577543039824,6151.560479828411,5954
1813,1156,275,216,166,0,6.481,6.156949999999999,6.846541242950273,6.48494825244168,12106.46414974807,11750
